id,category,trial,answer,pred,response
PSE_history_20_3,History,0,C,,[EMPTY_RESPONSE]
PSE_history_20_4,History,0,B,,[EMPTY_RESPONSE]
PSE_history_20_5,History,0,D,D,"### ANSWER  
D"
PSE_history_20_6,History,0,B,,[EMPTY_RESPONSE]
KIIP_tradition_156,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_157,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_158,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_159,Tradition,0,A,A,"### ANSWER
A"
Kedu_15_49,Grammar,0,C,,[EMPTY_RESPONSE]
Kedu_15_50,Grammar,0,A,,[EMPTY_RESPONSE]
Kedu_15_51,Grammar,0,C,C,"### ANSWER
C

**Reasoning:**  
The question asks which foreign word transliteration does **not** follow Korean foreign word spelling rules.  
- **A (thriller → 스릴러):** Correct. ""th"" is transliterated as ""스"", ""r"" as ""르"", and ""er"" as ""어"".  
- **B (workshop → 워크숍):** Correct. Standard transliteration: ""work"" = 워크, ""shop"" = 숍.  
- **D (highlight → 하이라이트):** Correct. Common and standard transliteration.  
- **C (English → 잉글리쉬):** **Incorrect.** The proper transliteration of ""English"" (as a language) follows established usage **영어**, not잉글리쉬. Even when transliterating phonetically, the ""ng"" sound at the start should be **영** (e.g., 영글리시), not **잉**. Thus, **잉글리쉬** violates standard foreign word spelling rules.  

Hence, **C** is the answer."
Kedu_15_52,Grammar,0,D,C,"### ANSWER
C"
KHB_66_38,History,0,A,D,"D
### ANSWER
D"
KHB_66_39,History,0,C,C,"C

### ANSWER
C"
KHB_66_40,History,0,C,C,"### ANSWER
C"
KHB_66_41,History,0,D,,[EMPTY_RESPONSE]
KIIP_tradition_160,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_161,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_1,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_2,Tradition,0,C,B,"### ANSWER
B"
CSAT_geography_07_2,Geography,0,B,E,"### ANSWER  
E  

**Reasoning:**  
The question describes a volcanic island rising 3,150m from the seabed, with steep slopes and a pentagonal shape. Options A, B, and C refer to features of other locations (A, B, C) and are irrelevant to the described island. Option D claims the island is mainly granite, but volcanic islands are typically composed of extrusive igneous rocks (e.g., basalt), not intrusive granite. Option E states the island was connected to land during the last glacial period, which aligns with geological knowledge: during glacial maxima, sea levels dropped significantly (up to ~120m), potentially connecting coastal islands to mainland landmasses via exposed continental shelves—a common concept in Korean geography for certain islands. Thus, E is the correct explanation.  

### ANSWER  
E"
CSAT_geography_07_3,Geography,0,E,E,"### ANSWER  
E"
CSAT_geography_07_4,Geography,0,B,E,"### ANSWER
E"
CSAT_geography_07_5,Geography,0,B,D,"### ANALYSIS  
The question asks for the correct explanation corresponding to the labels ᄀ, ᄂ, ᄃ, ᄅ, ᄆ in the given Korean geography description of mountain ranges.  

- **ᄀ** refers to ""low-altitude, gentle-slope mountainous areas widely distributed."" Option A attributes this to solution-formed hilly areas along the South Coast, but the original description emphasizes long-term erosion in stable conditions, not specifically solution or the South Coast. This is inconsistent.  
- **ᄂ** refers to ""long-term erosion as the reason for the widespread low, gentle mountains."" Option B claims granite exposure, which is unrelated to erosion and misrepresents ᄂ.  
- **ᄃ** refers to ""primary mountain ranges formed by Neogene crustal movements."" Option C mentions the Daebo granite intrusion during the Josan movement, but Daebo granite is Paleoproterozoic (much older than Neogene), making this incorrect.  
- **ᄅ** refers to ""secondary mountain ranges formed by differential erosion along structural lines from earlier crustal movements."" Option D states that ""when the high-level plain was dismantled, mountain ranges in the Korean direction were formed,"" which aligns perfectly with the formation of secondary ranges via differential erosion of uplifted peneplains along ancient structural lines—a standard geological explanation in Korean geography.  
- **ᄆ** refers to ""volcanoes formed during Tertiary and Quaternary volcanic activity."" Option E mentions Terra Rossa soil, which typically forms on limestone (not volcanic substrates), making it inconsistent with volcanic formation.  

Option D is the only one that accurately matches the description for its respective label (ᄅ).  

### ANSWER  
D"
KIIP_society_7,Society,0,A,B,"### ANSWER
B"
KIIP_society_8,Society,0,A,B,"### ANSWER
B"
KIIP_society_9,Society,0,A,A,"### ANSWER
A"
KIIP_society_10,Society,0,B,B,"### ANSWER
B"
KIIP_society_11,Society,0,C,B,"### ANSWER
B"
KIIP_society_12,Society,0,C,C,"### ANSWER
C"
KIIP_society_13,Society,0,C,A,"### ANSWER
A"
KIIP_society_14,Society,0,B,B,"### ANSWER
B"
KIIP_society_258,Society,0,A,A,"### ANSWER
A"
KIIP_society_259,Society,0,D,D,"### ANSWER
D"
KIIP_society_260,Society,0,A,A,"### ANSWER
A"
KIIP_society_261,Society,0,A,A,"### ANSWER
A"
CSAT_korean_20_10,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_13_3,Functional,0,A,A,"### ANSWER  
A"
CSAT_korean_15_4,Functional,0,D,D,"The student's presentation includes:  
- **(ㄱ)** Refreshing the purpose at the start (""이번 시간에는 희토류가 무엇이고 어떻게 쓰이는지 등에 대해 알려 드리고자 합니다"") and conclusion.  
- **(ㄴ)** Using a metaphorical expression (""산업의 비타민"") to describe rare earth elements' industrial role.  
- **(ㄹ)** Encouraging audience interest at the end (""생활 속에서 희토류가 실제로 얼마나 다양하게 활용되고 있는지 관심을 갖고 찾아보셨으면 합니다"").  

The presentation does **not** explicitly present a *positive outlook* (ㄷ) tied to future benefits for daily life beyond factual demand projections. Thus, only (ㄱ), (ㄴ), and (ㄹ) are reflected.  

### ANSWER  
D"
CSAT_korean_15_5,Functional,0,C,C,"### ANSWER
C"
PSAT_20_21,Law,0,A,C,"### ANSWER
C"
PSAT_20_22,Law,0,C,A,"### ANSWER
A"
PSAT_20_23,Law,0,B,,[EMPTY_RESPONSE]
PSAT_20_24,Law,0,A,A,"### ANSWER
A"
TK_2017_17,Textual,0,C,C,"### ANSWER  
C"
TK_2017_18,Textual,0,B,B,"### ANSWER  
B"
TK_2017_19,Textual,0,A,A,"### ANSWER
A"
TK_2017_20,Textual,0,D,,[EMPTY_RESPONSE]
Kedu_15_53,Grammar,0,B,,[EMPTY_RESPONSE]
Kedu_15_54,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_55,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_56,Grammar,0,C,C,"### ANSWER  
C"
KHB_66_42,History,0,B,B,"B

### ANSWER
B"
KHB_66_43,History,0,C,,[EMPTY_RESPONSE]
KHB_66_44,History,0,D,D,"### ANSWER  
D"
KHB_66_45,History,0,A,A,"### ANSWER
A"
PSE_history_20_7,History,0,A,,[EMPTY_RESPONSE]
PSE_history_20_8,History,0,D,,[EMPTY_RESPONSE]
PSE_history_20_9,History,0,C,C,"### ANSWER
C"
PSE_history_20_10,History,0,C,D,D
KIIP_society_15,Society,0,B,B,"### ANSWER
B"
KIIP_society_16,Society,0,B,B,"### ANSWER
B"
KIIP_society_17,Society,0,C,C,"### ANSWER
C"
KIIP_society_18,Society,0,A,A,"### ANSWER
A"
TK_2017_21,Textual,0,D,D,"### ANSWER  
D"
TK_2017_22,Textual,0,C,C,"### ANSWER  
C"
TK_2017_23,Textual,0,B,B,"### ANSWER  
B"
TK_2017_24,Textual,0,A,A,"### ANSWER
A"
PSAT_20_25,Law,0,C,A,"### ANSWER
A"
PSAT_21_1,Law,0,C,A,"### ANSWER  
A"
PSAT_21_2,Law,0,C,C,"### ANSWER
C"
PSAT_21_3,Law,0,C,C,"### ANSWER  
C"
Kedu_tradition_3,Tradition,0,C,C,"### ANSWER  
C"
Kedu_tradition_4,Tradition,0,B,B,"### ANSWER  
B"
Kedu_tradition_5,Tradition,0,A,,[EMPTY_RESPONSE]
Kedu_tradition_6,Tradition,0,D,D,"### ANSWER  
D"
KIIP_society_262,Society,0,A,A,"A
### ANSWER
A"
KIIP_society_263,Society,0,B,B,"B

### ANSWER
B"
KIIP_society_264,Society,0,B,B,"### ANSWER
B"
KIIP_society_265,Society,0,A,A,"### ANSWER
A"
KIIP_society_19,Society,0,A,A,"### ANSWER
A"
KIIP_society_20,Society,0,A,A,"### ANSWER
A"
KIIP_society_21,Society,0,A,A,"### ANSWER
A"
KIIP_society_22,Society,0,A,A,"### ANSWER
A"
TK_2017_25,Textual,0,C,C,"C
### ANSWER
C"
TK_2017_26,Textual,0,D,D,"### ANSWER
D"
TK_2017_27,Textual,0,C,C,"### ANSWER  
C"
TK_2017_28,Textual,0,B,B,"### ANSWER
B"
CSAT_korean_17_1,Functional,0,B,B,"### ANSWER  
B"
CSAT_korean_17_2,Functional,0,B,B,"### ANSWER  
B"
CSAT_korean_17_3,Functional,0,D,D,"### ANSWER  
D"
CSAT_korean_17_4,Functional,0,C,C,"### ANSWER
C"
CSAT_geography_07_6,Geography,0,E,E,"### ANSWER  
E"
CSAT_geography_09_2,Geography,0,D,D,"### ANSWER
D"
CSAT_geography_09_3,Geography,0,B,B,"### ANSWER  
B"
CSAT_geography_09_4,Geography,0,D,,[EMPTY_RESPONSE]
KIIP_society_266,Society,0,D,D,"### ANSWER
D"
KIIP_society_267,Society,0,D,D,"### ANSWER
D"
KIIP_society_268,Society,0,D,D,"D
### ANSWER
D"
KIIP_society_269,Society,0,B,B,"### ANSWER
B"
KIIP_society_23,Society,0,B,B,"### ANSWER
B"
KIIP_society_24,Society,0,C,C,"### ANSWER
C"
KIIP_society_25,Society,0,D,D,"### ANSWER
D"
KIIP_society_26,Society,0,D,D,"### ANSWER  
D"
TK_2017_29,Textual,0,C,C,"### ANSWER  
C"
TK_2017_30,Textual,0,D,D,"### ANSWER  
D"
TK_2017_31,Textual,0,A,A,"### ANSWER  
A"
TK_2017_32,Textual,0,C,C,"### ANSWER  
C"
KIIP_society_27,Society,0,D,D,"### ANSWER
D"
KIIP_society_28,Society,0,C,C,"### ANSWER
C"
KIIP_society_29,Society,0,C,C,"### ANSWER
C"
KIIP_society_30,Society,0,A,A,"### ANSWER
A"
TK_2017_33,Textual,0,D,D,"### ANSWER  
D"
TK_2017_34,Textual,0,D,D,"### ANSWER  
D"
TK_2017_35,Textual,0,B,B,"### ANSWER  
B"
TK_2017_36,Textual,0,C,C,"### ANSWER  
C"
KIIP_society_31,Society,0,D,D,"### ANSWER
D"
KIIP_society_32,Society,0,C,A,"### ANSWER
A"
KIIP_society_33,Society,0,D,D,"D

### ANSWER
D"
KIIP_society_34,Society,0,B,B,"### ANSWER
B"
CSAT_korean_17_5,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_17_7,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_17_8,Functional,0,A,A,"### ANSWER  
A"
CSAT_korean_17_9,Functional,0,D,D,"### ANSWER  
D"
PSAT_21_5,Law,0,B,B,"### ANSWER  
B"
PSAT_21_6,Law,0,C,C,"### ANSWER
C"
PSAT_21_7,Law,0,D,C,"C

### ANSWER
C"
PSAT_21_8,Law,0,D,A,"### ANSWER
A"
KIIP_society_35,Society,0,B,B,"B
### ANSWER
B"
KIIP_society_36,Society,0,C,C,"### ANSWER
C"
KIIP_society_37,Society,0,C,C,"C
### ANSWER
C"
KIIP_society_38,Society,0,B,B,"### ANSWER  
B"
Kedu_16_1,Grammar,0,B,A,"### ANSWER
A"
Kedu_16_2,Grammar,0,B,B,"### ANSWER  
B"
Kedu_16_3,Grammar,0,C,A,"### ANSWER
A"
Kedu_16_4,Grammar,0,B,D,"### ANSWER  
D"
KIIP_society_270,Society,0,B,B,B
KIIP_society_271,Society,0,A,A,"### ANSWER
A"
KIIP_society_272,Society,0,A,A,"A
### ANSWER
A"
KIIP_society_273,Society,0,D,D,"### ANSWER
D"
KIIP_society_39,Society,0,A,B,"### ANSWER
B"
KIIP_society_40,Society,0,A,A,"### ANSWER
A"
KIIP_society_41,Society,0,B,B,"B
### ANSWER
B"
KIIP_society_42,Society,0,A,A,"### ANSWER
A"
KIIP_society_274,Society,0,B,B,"### ANSWER
B"
KIIP_society_275,Society,0,A,A,"### ANSWER
A"
KIIP_society_276,Society,0,A,A,"### ANSWER
A"
KIIP_society_277,Society,0,B,D,"### ANSWER
D"
PSAT_21_9,Law,0,A,D,"### ANSWER
D"
PSAT_21_10,Law,0,B,B,"### ANSWER  
B"
PSAT_21_11,Law,0,C,C,"### ANSWER
C"
PSAT_21_12,Law,0,B,D,"### ANSWER
D"
Kedu_tradition_7,Tradition,0,C,C,"### ANSWER  
C"
Kedu_tradition_8,Tradition,0,C,C,"### ANSWER  
C"
Kedu_tradition_9,Tradition,0,A,D,"### ANSWER  
D  

**Reasoning:**  
- **Option A** correctly describes Hyangga structures (4, 8, 10 lines) and the ""연"" (linked) classification, which aligns with historical categorizations.  
- **Option B** accurately states that Hyangga was recorded using *Hyangchal*, a script employing Hanja for sound (*음*) and meaning (*훈*).  
- **Option C** lists verified major Hyangga works: *헌화가* (The Spirit Flower), *제망매가* (a variant spelling of *지망매가*, The Orphan’s Lament), and *찬기파랑가* (a recognized title).  
- **Option D** is **incorrect** because *삼국유사* (Samguk Yusa) does **not** contain 14 Hyangga poems, and *균여전* is not a valid historical text preserving Hyangga. The primary source for Hyangga is *삼국사기* (Samguk Sagi), which contains 25 poems, not the claimed numbers here.  

Thus, **D** is the wrong statement.  

### ANSWER  
D"
Kedu_tradition_10,Tradition,0,A,A,"### ANSWER
A"
KHB_66_47,History,0,A,D,"To determine the correct answer, analyze each option against historical facts provided in the question and known achievements of the figures.

- **원효 (Wonhyo)**: The question states he wrote *무애가* (Muaega) to popularize Buddhism. Option A claims he wrote *십문화쟁론* (Simmunhwajeongron). While Wonhyo did author significant works, *십문화쟁론* is not a widely recognized or standard attribution for him. His famous work is *십玄論* (Simmunhwajeongron), but the phrasing here may be misleading or incorrect in this context.

- **혜초 (Hyecho)**: The question notes he pilgrimaged and wrote *왕오천축국전*. Option B claims he founded *해동 천태종* (Haedong Cheontaejong). This is **incorrect**; the Cheontae school in Korea was founded by **Uicheon** in the Goryeo dynasty, not Hyecho.

- **지눌 (Jinul)**: The question states he introduced *돈오점수* and *정혜쌍수*. Option C claims he composed *세속 5계* (Secular Five Precepts). Jinul is historically recognized for authoring the *세속오계* (Five Precepts for Secular Life), a guide for lay Buddhists. The use of ""5계"" here is an acceptable numerical shorthand for *오계* in Korean historical contexts, making this statement **accurate**.

- **유정 (Yujeong)**: The question describes him leading a guerrilla army during the Imjin War. Option D claims he proposed *"
KHB_66_48,History,0,D,D,"### ANSWER  
D"
Kedu_history_1,History,0,D,B,"### ANSWER  
B"
Kedu_history_2,History,0,C,,[EMPTY_RESPONSE]
PSE_history_20_11,History,0,A,A,"### ANSWER
A"
PSE_history_20_12,History,0,B,C,"### ANSWER
C"
PSE_history_20_13,History,0,A,A,"### ANSWER
A"
PSE_history_20_14,History,0,C,,[EMPTY_RESPONSE]
KIIP_society_43,Society,0,A,A,"### ANSWER
A"
KIIP_society_44,Society,0,C,C,"### ANSWER
C"
KIIP_society_45,Society,0,B,B,"B
###"
KIIP_society_46,Society,0,A,A,"### ANSWER
A"
CSAT_geography_09_5,Geography,0,D,C,"C

### ANSWER
C"
CSAT_geography_10_2,Geography,0,A,A,"### ANSWER
A"
CSAT_geography_10_3,Geography,0,B,,[EMPTY_RESPONSE]
CSAT_geography_10_4,Geography,0,D,E,"### ANSWER
E"
TK_2017_37,Textual,0,A,A,"### ANSWER  
A"
TK_2017_38,Textual,0,D,C,"C

### ANSWER
C"
TK_2017_39,Textual,0,D,B,"### ANSWER
B"
TK_2017_40,Textual,0,C,,[EMPTY_RESPONSE]
KIIP_society_47,Society,0,B,A,"A

### ANSWER
A"
KIIP_society_48,Society,0,A,A,"### ANSWER
A"
KIIP_society_49,Society,0,A,A,"### ANSWER
A"
KIIP_society_50,Society,0,B,B,"### ANSWER
B"
CSAT_korean_17_10,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_23_35,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_23_38,Functional,0,D,B,"### ANSWER
B"
CSAT_korean_23_43,Functional,0,E,E,"### ANSWER  
E"
TK_2017_41,Textual,0,C,C,"### ANSWER  
C"
TK_2017_42,Textual,0,A,A,"The passage describes the narrator's strong desire to impress the new homeroom teacher, Park-sensei, as stated: ""나도 박 선생님에게 잘 보이고 싶은 마음이 태산 같았다."" This directly aligns with choice A. Choice B is incorrect because the class became the cleanest (""가장 깨끗한 반이 되었다""). Choice C is false since the students previously ignored the old teacher (""죽어라고 안 듣던말썽꾸러기들""). Choice D is wrong because the teacher understood the narrator's struggle rather than scolding (""공부 못하는 죄를 추궁당하는 것이 아니라... 이해받는"").

### ANSWER
A"
TK_2017_43,Textual,0,C,C,"### ANSWER  
C"
TK_2017_44,Textual,0,D,D,"### ANSWER  
D"
KIIP_society_278,Society,0,C,C,"### ANSWER
C"
KIIP_society_279,Society,0,A,A,"### ANSWER
A"
KIIP_society_280,Society,0,B,B,"### ANSWER
B"
KIIP_society_281,Society,0,A,C,"C

### ANSWER
C"
KIIP_society_51,Society,0,C,C,"C
### ANSWER
C"
KIIP_society_52,Society,0,A,A,"### ANSWER
A"
KIIP_society_53,Society,0,A,A,"### ANSWER
A"
KIIP_society_54,Society,0,C,C,"C
### ANSWER
C"
Kedu_history_3,History,0,D,D,"### ANSWER
D"
Kedu_history_4,History,0,B,B,"### ANSWER
B"
Kedu_history_5,History,0,B,B,"### ANSWER
B"
Kedu_history_6,History,0,D,D,"### ANSWER
D"
Kedu_16_1,Grammar,0,D,D,"### ANSWER
D"
Kedu_16_2,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_3,Grammar,0,D,D,"### ANSWER  
D"
Kedu_16_4,Grammar,0,A,B,"### ANSWER
B"
Kedu_16_5,Grammar,0,D,,[EMPTY_RESPONSE]
Kedu_16_6,Grammar,0,D,,[EMPTY_RESPONSE]
Kedu_16_7,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_8,Grammar,0,C,,[EMPTY_RESPONSE]
Kedu_tradition_11,Tradition,0,D,D,"### ANSWER  
D"
Kedu_tradition_12,Tradition,0,D,,[EMPTY_RESPONSE]
Kedu_tradition_13,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_14,Tradition,0,C,C,"C
### ANSWER
C"
CSAT_geography_11_2,Geography,0,D,B,"### ANSWER  
B"
CSAT_geography_11_3,Geography,0,A,E,"### ANSWER  
E"
CSAT_geography_12_2,Geography,0,D,B,"### ANSWER
B"
CSAT_geography_13_2,Geography,0,A,E,"E
### ANSWER
E"
PSAT_21_13,Law,0,D,A,"### ANSWER
A"
PSAT_21_14,Law,0,A,D,"### ANSWER
D"
PSAT_21_15,Law,0,A,,[EMPTY_RESPONSE]
PSAT_21_16,Law,0,D,,[EMPTY_RESPONSE]
Kedu_history_7,History,0,A,B,"### ANSWER
B"
Kedu_history_8,History,0,C,B,"### ANSWER
B"
Kedu_history_9,History,0,B,C,"C

### ANSWER
C"
Kedu_history_10,History,0,B,B,"### ANSWER
B"
PSE_history_20_15,History,0,B,D,"### ANSWER
D"
PSE_history_20_16,History,0,B,B,"### ANSWER
B"
PSE_history_20_17,History,0,D,,[EMPTY_RESPONSE]
PSE_history_20_18,History,0,C,B,"### ANSWER
B"
KIIP_society_282,Society,0,B,B,"B
### ANSWER
B"
KIIP_society_283,Society,0,C,C,"### ANSWER
C"
KIIP_society_284,Society,0,A,A,"### ANSWER
A"
Kedu_Society_1,Society,0,B,B,"### ANSWER
B"
Kedu_tradition_15,Tradition,0,A,B,"### ANSWER
B"
Kedu_tradition_16,Tradition,0,D,B,"### ANSWER
B"
Kedu_tradition_17,Tradition,0,C,A,"### ANSWER
A"
Kedu_tradition_18,Tradition,0,B,B,"### ANSWER
B"
KIIP_society_55,Society,0,B,B,"### ANSWER
B"
KIIP_society_56,Society,0,B,B,"### ANSWER
B"
KIIP_society_57,Society,0,C,,[EMPTY_RESPONSE]
KIIP_society_58,Society,0,D,D,"D

### ANSWER
D"
TK_2017_45,Textual,0,A,,[EMPTY_RESPONSE]
TK_2017_46,Textual,0,D,D,"### ANSWER  
D"
TK_2017_47,Textual,0,D,D,"### ANSWER  
D"
TK_2017_48,Textual,0,C,C,"### ANSWER  
C"
Kedu_history_11,History,0,A,C,"### ANSWER
C"
Kedu_history_12,History,0,A,C,"C

### ANSWER
C"
Kedu_history_13,History,0,D,C,"### ANSWER
C"
Kedu_history_14,History,0,B,B,"### ANSWER
B"
Kedu_16_5,Grammar,0,A,B,"### ANSWER
B"
Kedu_16_6,Grammar,0,B,B,"### ANSWER  
B"
Kedu_16_7,Grammar,0,D,,[EMPTY_RESPONSE]
PSE_korean_1,Functional,0,C,C,"### ANSWER  
C"
KIIP_society_59,Society,0,D,D,"### ANSWER  
D"
KIIP_society_60,Society,0,A,A,"### ANSWER
A"
KIIP_society_61,Society,0,B,B,"### ANSWER
B"
KIIP_society_62,Society,0,B,B,"### ANSWER
B"
Kedu_16_9,Grammar,0,A,A,"### ANSWER
A"
Kedu_16_10,Grammar,0,C,C,"### ANSWER
C"
Kedu_16_11,Grammar,0,D,B,"### ANSWER
B"
Kedu_16_12,Grammar,0,C,,[EMPTY_RESPONSE]
PSAT_21_17,Law,0,B,B,"### ANSWER
B"
PSAT_21_18,Law,0,A,B,"### ANSWER
B"
PSAT_21_19,Law,0,B,D,"### ANSWER
D"
PSAT_21_20,Law,0,A,,[EMPTY_RESPONSE]
PSE_history_20_19,History,0,D,B,"### ANSWER
B"
PSE_history_21_1,History,0,C,D,"### ANSWER
D"
PSE_history_21_2,History,0,B,B,"B

### ANSWER
B"
PSE_history_21_3,History,0,C,D,"### ANSWER
D"
CSAT_geography_15_2,Geography,0,B,C,"### ANSWER
C"
CSAT_geography_16_2,Geography,0,A,E,"### ANSWER
E"
CSAT_geography_16_3,Geography,0,D,,[EMPTY_RESPONSE]
CSAT_geography_17_2,Geography,0,A,B,"B

### ANSWER
B"
Kedu_Society_2,Society,0,D,D,"### ANSWER  
D"
Kedu_Society_3,Society,0,A,B,"### ANSWER
B"
Kedu_Society_4,Society,0,D,D,"### ANSWER
D"
Kedu_Society_5,Society,0,B,B,"### ANSWER
B"
KIIP_society_63,Society,0,C,A,"### ANSWER
A"
KIIP_society_64,Society,0,C,D,"### ANSWER
D"
KIIP_society_65,Society,0,D,B,"### ANSWER
B"
KIIP_society_66,Society,0,A,B,"### ANSWER
B"
PSAT_21_21,Law,0,C,C,"### ANSWER
C"
PSAT_21_22,Law,0,D,D,"### ANSWER
D"
PSAT_21_23,Law,0,B,B,"### ANSWER
B"
PSAT_21_24,Law,0,C,C,"### ANSWER
C"
Kedu_Society_6,Society,0,A,D,"D

### ANSWER
D"
Kedu_Society_7,Society,0,B,B,"### ANSWER  
B"
Kedu_Society_8,Society,0,D,D,"### ANSWER  
D"
Kedu_Society_9,Society,0,A,A,"### ANSWER
A"
KIIP_society_67,Society,0,B,D,"### ANSWER
D"
KIIP_society_68,Society,0,C,C,"### ANSWER
C"
KIIP_society_69,Society,0,C,D,"### ANSWER
D"
KIIP_society_70,Society,0,A,A,"### ANSWER
A"
Kedu_tradition_19,Tradition,0,D,A,"### ANSWER
A

**Reasoning:**  
In Korean Buddhist tradition, the five pungent vegetables (오신채) prohibited in temples typically include **마늘 (garlic)**, **부추 (leek)**, **고추 (chili pepper)**, **양파 (onion)**, and **아사포에타다 (asafoetida)**. While **파 (scallion/green onion)** is a type of allium similar to 부추 and 양파, it is often distinguished in practice. **부추**, **마늘**, and **고추** are explicitly prohibited, whereas **파** is generally *not* listed among the prohibited 오신채 in standard references. Thus, **파** is the correct answer as it is **not** one of the prohibited items.  

### ANSWER
A"
Kedu_tradition_20,Tradition,0,B,,[EMPTY_RESPONSE]
Kedu_tradition_21,Tradition,0,D,B,"### ANSWER
B"
Kedu_tradition_22,Tradition,0,A,A,"### ANSWER
A"
Kedu_history_15,History,0,A,D,"D

### ANSWER
D"
Kedu_history_16,History,0,B,A,"### ANSWER
A

**Reasoning:**  
동의보감은 유네스코 무형문화유산으로 등재되었지만, 세계 기록유산(기록유산 등록물) 목록에 포함되지 않았습니다. 반면 기미독립선언문(실제로는 3·1독립선언서로 알려짐), 새마을운동 기록물, 5·18 민주화운동 기록물은 모두 유네스코 세계 기록유산에 등재되었습니다. 따라서 동의보감이 세계 기록유산이 아닌 것입니다."
Kedu_history_17,History,0,D,D,"### ANSWER
D"
Kedu_history_18,History,0,A,C,"### ANSWER
C"
PSE_korean_2,Functional,0,B,B,"### ANSWER  
B"
PSE_korean_3,Functional,0,D,D,"### ANSWER
D"
PSE_korean_4,Functional,0,D,D,"### ANSWER
D"
PSE_korean_5,Functional,0,C,C,"### ANSWER  
C"
TK_2018_5,Textual,0,C,C,"### ANSWER
C"
TK_2018_6,Textual,0,D,E,"The phrase “큰 이불도 깨끗하게 세탁부터 건조까지 한 번에 해결!” refers to a service that handles washing (세탁) and drying (건조) of large blankets (큰 이불) all at once. This describes a laundromat (빨래방), which provides washing and drying facilities for clothes and bedding. A post office (우체국) handles mail, a travel agency (여행사) arranges trips, and a convenience store (편의점) sells daily goods—none offer laundry services for large items like blankets. Therefore, the correct choice is D.

### ANSWER"
TK_2018_7,Textual,0,C,C,"### ANSWER
C"
TK_2018_8,Textual,0,B,B,"### ANSWER  
B"
PSE_history_21_4,History,0,A,B,"### ANSWER
B"
PSE_history_21_5,History,0,A,A,"### ANSWER
A"
PSE_history_21_6,History,0,D,D,"D
### ANSWER
D"
PSE_history_21_7,History,0,D,C,"### ANSWER
C"
KIIP_society_71,Society,0,A,A,"### ANSWER
A"
KIIP_society_72,Society,0,C,A,"### ANSWER
A"
KIIP_society_73,Society,0,D,A,A
KIIP_society_74,Society,0,B,B,"B

### ANSWER
B"
TK_2018_9,Textual,0,D,D,"### ANSWER  
D"
TK_2018_10,Textual,0,A,A,"### ANSWER
A"
TK_2018_11,Textual,0,B,B,"### ANSWER  
B"
TK_2018_12,Textual,0,C,C,"### ANSWER
C"
TK_2018_13,Textual,0,D,D,"### ANSWER  
D"
TK_2018_14,Textual,0,A,A,"### ANSWER  
A"
TK_2018_15,Textual,0,B,B,"### ANSWER  
B"
TK_2018_16,Textual,0,C,C,"### ANSWER  
C"
KIIP_society_75,Society,0,C,C,"### ANSWER
C"
KIIP_society_76,Society,0,B,C,"### ANSWER
C"
KIIP_society_77,Society,0,B,B,"### ANSWER  
B"
KIIP_society_78,Society,0,C,C,"C

### ANSWER
C"
Kedu_Society_10,Society,0,C,C,"### ANSWER
C"
Kedu_Society_11,Society,0,D,D,"### ANSWER  
D"
Kedu_Society_12,Society,0,D,D,"### ANSWER
D"
Kedu_Society_13,Society,0,A,B,"B
### ANSWER
B"
Kedu_tradition_23,Tradition,0,C,A,"### ANSWER
A"
Kedu_tradition_24,Tradition,0,D,B,"### ANSWER
B"
Kedu_tradition_25,Tradition,0,C,D,"D

### ANSWER
D"
Kedu_tradition_26,Tradition,0,C,C,"### ANSWER
C"
CSAT_geography_17_3,Geography,0,C,A,"### ANSWER
A"
CSAT_geography_18_2,Geography,0,C,A,"A

### ANSWER
A"
CSAT_geography_19_2,Geography,0,A,,[EMPTY_RESPONSE]
CSAT_geography_19_3,Geography,0,C,,[EMPTY_RESPONSE]
Kedu_16_13,Grammar,0,A,,[EMPTY_RESPONSE]
Kedu_16_14,Grammar,0,A,,[EMPTY_RESPONSE]
Kedu_16_15,Grammar,0,B,B,"### ANSWER
B"
Kedu_16_16,Grammar,0,D,D,"### ANSWER
D"
KIIP_society_79,Society,0,A,A,"### ANSWER
A"
KIIP_society_80,Society,0,A,A,"### ANSWER  
A"
KIIP_society_81,Society,0,C,C,"C
### ANSWER
C"
KIIP_society_82,Society,0,B,B,"### ANSWER
B"
Kedu_history_19,History,0,A,A,"### ANSWER
A"
Kedu_history_20,History,0,B,D,"### ANSWER
D"
Kedu_history_21,History,0,B,B,"### ANSWER
B"
