id,category,trial,answer,pred,response
KIIP_society_1,Society,0,A,A,"### Reasoning
The terms ""남한"" (Namhan) or ""South Korea"" are primarily used to specifically distinguish the southern part of the Korean Peninsula from ""북한"" (North Korea). While ""South Korea"" is commonly used in English-speaking contexts (choice C), the core purpose of using ""남한"" in Korean or ""South Korea"" in English is to differentiate it from North Korea. International conferences (B) may use formal names like ""Republic of Korea,"" and Hanja usage (D) relates to ""대한민국"" or ""한국,"" not ""남한."" Thus, the main context is distinction from North Korea.

### ANSWER  
A"
KIIP_society_2,Society,0,B,B,"### ANSWER  
B"
TK_2017_30,Textual,0,D,D,"### ANSWER  
D"
TK_2017_31,Textual,0,A,A,"### Reasoning
The context explains that pointillism (점묘법) was developed in the 19th century because mixing paints makes colors murky. By using small, dense dots of pure color (e.g., red and blue dots appearing as purple from a distance), the resulting image looks clearer and softer (""훨씬 더 맑고 부드러운 느낌을 준다""). This technique became widely accepted and is still used today.  

- Option A matches the description: the technique makes pictures feel softer (""부드럽게 느껴진다"").  
- Option B is incorrect because the text states it remains popular (""현대 화가들도 즐겨 사용하고 있다"").  
- Option C is wrong because the effect occurs when viewed *from a distance* (""조금 떨어진 곳에서""), not up close.  
- Option D contradicts the text, which specifies dots are placed *closely* (""촘촘히 찍어서""), not with wide spacing.  

### ANSWER  
A"
TK_2017_32,Textual,0,C,C,"### Reasoning
The context explains that certain organisms act as indicators of environmental pollution. Specifically, fish types indicate water pollution levels: silverfish (은어) mean clean 1st-grade water, while loaches (미꾸라지) mean polluted 3rd-grade water. This directly supports option C, which states that water pollution can be determined by the type of fish present. Option A contradicts the context (it says air pollution is hard to detect, but 나팔꽃 is used). Option B is false (미꾸라지 indicates polluted water, not clean). Option D incorrectly refers to ""size changes"" instead of white spots for 나팔꽃.

### ANSWER  
C"
TK_2017_33,Textual,0,D,D,"### ANSWER  
D"
KIIP_society_3,Society,0,B,B,"### ANSWER  
B"
KIIP_society_4,Society,0,D,D,"### ANSWER
D"
KIIP_society_5,Society,0,A,A,"### ANSWER  
A"
KIIP_society_6,Society,0,A,A,"### ANSWER
A"
KIIP_society_275,Society,0,A,A,"### ANSWER  
A"
KIIP_society_276,Society,0,A,A,"### Reasoning
전입신고는 한국에서 주민이 거주지를 변경했을 때, 해당 사실을 관할 행정기관(주민센터 등)에 신고하여 주민등록부에 기록하는 절차를 의미합니다. 이는 법정 의무이며, 주민등록법에 따라 규정되어 있습니다. 다른 선택지들은 전입신고의 정확한 정의와 맞지 않습니다. 따라서 가장 적절한 답은 A입니다.

### ANSWER  
A"
KIIP_society_277,Society,0,B,B,"### Reasoning
확정일자는 주택임대차 계약이 실제로 체결된 날짜를 공식적으로 확인하기 위한 날짜를 의미한다. 한국의 부동산 계약 절차에서 계약 당사자들이 합의한 계약 체결 일자를 명시하고, 이를 근거로 권리 관계를 정하는 것이 일반적이다. 법원이나 주민센터에서 확인하는 날짜는 계약의 등록이나 인증 절차와 관련되지만, 확정일자의 핵심은 계약 자체가 성립된 일자를 확인하는 데 있다. 따라서 가장 적절한 선택지는 B이다.

### ANSWER
B"
KIIP_society_278,Society,0,C,C,"### ANSWER
C"
CSAT_geography_07_6,Geography,0,E,E,"### Reasoning
The task requires selecting the presentation plan that correctly aligns the keyword, its definition, and relevant research content focused on the capital region (수도권). 

- **Option A**: 다핵화 (multi-nucleation) concept is valid, but researching Seoul's central green spaces does not effectively illustrate multiple urban nuclei; it focuses narrowly on the central area rather than multiple centers.
- **Option B**: 침상도시 (satellite city) is defined as a self-sufficient city separate from the central city, but commuter data to Seoul contradicts this by showing dependence, not self-sufficiency.
- **Option C**: 탈공업화 (deindustrialization) concept fits, and factory area changes could support it. However, deindustrialization is less central to 수도권 geography compared to urban spatial expansion.
- **Option D**: 열섬현상 (urban heat island) is misdefined—it describes temperature inversion causing fog, which is incorrect. The actual phenomenon relates to urban warmth, and yellow dust data is unrelated.
- **Option E**: 교외화 (suburbanization) is correctly defined as the spread of population/functions to surrounding areas. Research on agricultural land changes in 수도권 directly reflects suburbanization (e.g., farmland decreasing due to urban sprawl), making it the most coherent and relevant choice.

### ANSWER
E"
CSAT_geography_09_2,Geography,0,D,,[EMPTY_RESPONSE]
CSAT_geography_09_3,Geography,0,B,B,"### ANSWER  
B"
CSAT_geography_09_4,Geography,0,D,D,"### ANSWER
D"
CSAT_korean_16_8,Functional,0,E,E,"The context describes search ads causing users to mistake them for useful information and article-style ads being confused with real articles. Both techniques deceive users into thinking ads are genuine content. Option E correctly identifies this deception and urges critical discernment between necessary information and ads, aligning with the essay's goal of promoting critical awareness.

### ANSWER
E"
CSAT_korean_16_9,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_16_10,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_19_1,Functional,0,D,D,"### Reasoning
The presenter uses several effective speaking techniques: listing ballpoint pen types (A), anticipating audience answers to introduce topics (B), referencing audience experiences like the ball coming off (C), and comparing with fountain pens to highlight advantages (E). However, they mention 라즐로 비로 (László Bíró) only as the patent holder and historical figure, not to cite an expert opinion for credibility. There is no quotation or reference to an expert's analysis or viewpoint, making D inappropriate.

### ANSWER
D"
Kedu_15_49,Grammar,0,C,A,"### ANSWER  
A"
Kedu_15_50,Grammar,0,A,,[EMPTY_RESPONSE]
Kedu_15_51,Grammar,0,C,C,"### Reasoning
The question asks which foreign word is **not** transcribed according to standard Korean rules.  
- **A: thriller → 스릴러** is correct (standard transcription).  
- **B: workshop → 워크숍** is correct (commonly used and standard).  
- **C: English → 잉글리쉬** is **incorrect**. The proper transcription follows the rule where ""sh"" at the end of words is written as **""시""**, so it should be **잉글리시**.  
- **D: highlight → 하이라이트** is correct (standard form).  

Thus, the only option violating 외래어 표기법 is **C**.

### ANSWER  
C"
Kedu_15_52,Grammar,0,D,B,"### ANSWER
B"
KIIP_tradition_126,Tradition,0,C,C,"### ANSWER  
C"
KIIP_tradition_127,Tradition,0,C,C,"### ANSWER  
C"
KIIP_tradition_128,Tradition,0,B,B,"### ANSWER  
B"
KIIP_tradition_129,Tradition,0,D,B,"### Reasoning
The question asks what is commonly given at a Korean ""돌잔치"" (first birthday celebration) when gold prices are high. Traditionally, gold rings (금반지) were popular gifts. However, as gold prices have risen significantly, people often opt for more affordable alternatives. Silver rings (은반지) have become a common substitute in such cases, while ""축의금"" (monetary gifts) is more typical for weddings or funerals, not doljabi. Toys are less traditional for this specific occasion.

### ANSWER  
B"
KHB_66_35,History,0,A,A,"### ANSWER  
A"
KHB_66_36,History,0,A,D,"### ANSWER
D"
KHB_66_37,History,0,D,,[EMPTY_RESPONSE]
KHB_66_38,History,0,A,A,"### ANSWER  
A"
KIIP_society_279,Society,0,A,A,"### ANSWER  
A"
KIIP_society_280,Society,0,B,B,"### Reasoning
The term ""손 없는 날"" (son-eomneun nal) refers to specific days in the Korean lunar calendar considered unlucky for starting new activities or events. These days are traditionally associated with dates where the numbering involves transitions that metaphorically imply ""missing hands"" in Korean hand-counting gestures. In Korean culture, days ending in 9 and 10 (i.e., 9th, 10th), as well as their counterparts in later parts of the month (19th, 20th, 29th, 30th), are regarded as ""손 없는 날"" because they align with points where hand-counting resets or lacks stability. Among the choices, option B correctly lists these date pairs.

### ANSWER  
B"
KIIP_society_281,Society,0,A,C,"### Reasoning  
The term ""손 없는 날"" (handless day) refers to a traditional Korean superstition where moving house on this day is considered extremely unlucky. Due to this belief, both professional movers and individuals are generally unwilling to assist with relocations on such days. While options like vehicle availability (A) or cost increases (B) might be indirect concerns, the core issue stems from people avoiding participation because of the taboo. Thus, the primary difficulty is finding individuals willing to help with the move.

### ANSWER  
C"
KIIP_society_282,Society,0,B,B,"### Reasoning
The question asks which service is convenient when there is a lot of luggage (""짐이 많고"") and time is limited (""시간이 넉넉하지 않을 경우"").  
- **A: 택배 서비스** (Parcel delivery) is for shipping items, not immediate personal luggage transport.  
- **B: 포장이사 서비스** (Packing and moving service) specializes in handling large amounts of luggage, packing, and transporting them quickly, ideal for time-constrained situations.  
- **C: 대리운전 서비스** (Designated driving service) focuses on driving people (e.g., when intoxicated), not transporting luggage.  
- **D: 배달 서비스** (Delivery service) typically refers to food or goods delivery to a location, not moving personal belongings.  

Thus, **B** is the most appropriate choice for efficiently moving many items with limited time.

### ANSWER  
B"
KIIP_tradition_130,Tradition,0,B,B,"### ANSWER  
B"
KIIP_tradition_131,Tradition,0,A,A,"### ANSWER  
A"
KIIP_tradition_132,Tradition,0,C,C,"### ANSWER  
C"
KIIP_tradition_133,Tradition,0,A,A,"### ANSWER  
A"
PSAT_21_3,Law,0,C,,[EMPTY_RESPONSE]
PSAT_21_5,Law,0,B,B,"### Reasoning
The question asks which statement about ""신체의 자유"" (freedom of person) is incorrect.  
- **Option A** aligns with precedents (e.g., Constitutional Court decisions) that forcing a lawyer to sit behind a suspect unjustly infringes the right to defense, making it correct.  
- **Option B** claims that foreign punishment consideration is unnecessary and does not violate bodily freedom. However, Korean law (Criminal Act Art. 10) requires consideration of foreign sentences to avoid double jeopardy; ignoring it entirely would constitute excessive deprivation, making this statement incorrect.  
- **Option C** correctly reflects the Criminal Procedure Act, allowing post-warrant arrest for 현행범인 or severe crimes with flight risk.  
- **Option D** is accurate, as the Constitutional Court interprets ""구속"" in Art. 12(4) to include both judicial and administrative detentions.  

Thus, **B** is the incorrect statement.

### ANSWER  
B"
PSAT_21_6,Law,0,C,C,"### ANSWER
C"
PSAT_21_7,Law,0,D,D,"### ANSWER
D"
KIIP_tradition_134,Tradition,0,B,B,"### ANSWER  
B"
KIIP_tradition_135,Tradition,0,B,B,"### ANSWER  
B"
KIIP_tradition_136,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_137,Tradition,0,A,A,"### Reasoning
In traditional Korean culture, reaching the age of 환갑 (60 years old) was considered a significant milestone because life expectancy was lower in the past. It symbolized the completion of a full 60-year cycle in the traditional East Asian calendar and was celebrated as a great blessing and achievement. Therefore, it was viewed positively, not as ordinary, unfortunate, or unimportant.

### ANSWER  
A"
PSE_history_20_1,History,0,C,C,"### Reasoning
The question refers to the ""(가) 시대"" (a specific prehistoric period) based on the 1935 discovery of stone tools (석기) and bone tools (골각기) in Dongguanchin, which were the first such artifacts found on the Korean Peninsula. This context aligns with the **Paleolithic period** (구석기시대), as these early tools predate agriculture and pottery.  
- Option A involves rice harvesting, which requires agriculture—a Neolithic development.  
- Option B mentions corn, which was unknown in East Asia until after the Columbian Exchange.  
- Option D describes burial in clay pots, which relates to pottery use—a hallmark of the Neolithic period.  
- Option C correctly describes the Paleolithic lifestyle centered on hunting and fishing for sustenance.  

### ANSWER  
C"
PSE_history_20_2,History,0,D,D,"### ANSWER  
D"
PSE_history_20_3,History,0,C,,[EMPTY_RESPONSE]
PSE_history_20_4,History,0,B,B,"### Reasoning
The passage emphasizes the distinction between fundamental, unchanging moral principles (도, *The Way*)—such as ethical relationships (군신, 부자, etc.)—and practical, external elements (기, *material things*) like ships, machinery, or agriculture. This reflects the Neo-Confucian concept of separating eternal moral truth (리, *li*) from adaptable material aspects (기, *qi*). Historically, this idea aligned with the ""동도서기"" (Eastern ethics, Western technology) argument during Korea’s late Joseon period, which justified adopting Western innovations (e.g., technology, military methods) while preserving Confucian moral values. Among the choices, **B** correctly identifies this as the ideological basis for accepting modern civilization. Other options are incorrect: A refers to ruler-subject unity (not the focus), C misattributes it to the radical Gabo Reformers (who sought broader changes), and D describes social hierarchy unrelated to the 도-기 distinction.

### ANSWER  
B"
KIIP_society_283,Society,0,C,C,"### ANSWER  
C"
KIIP_society_284,Society,0,A,A,"### Reasoning
한국의 주요 거주 형태는 자가 거주(집을 소유함), 전세(큰 보증금을 지급하고 거주), 월세(매월 임대료를 지급하는 형태)로 잘 알려져 있습니다. 반전세는 전세와 월세의 혼합 형태이지만, 주요 3가지 형태에 비해 상대적으로 보조적인 분류입니다. 문제에서 요구하는 것은 가장 일반적이고 핵심적인 형태이므로, 자가, 전세, 월세를 포함한 선택지가 정답입니다.

### ANSWER  
A"
Kedu_Society_1,Society,0,B,B,"### Reasoning
The question describes South Korea's population pyramid evolution. In the early 1960s, Korea was in a traditional society stage, characterized by a pyramid shape. This occurs when both birth rate (출산율) and death rate (사망률) are **high**—wide base due to many births and rapid narrowing due to higher mortality in older age groups. Thus, (ㄱ) must be ""높은"" (high) and (ㄴ) ""높은"" (high).  

By the 1990s, Korea transitioned to a column-shaped (종형) structure, typical of developed societies with **low** birth and death rates, reflecting stabilized population across age groups. Therefore, (ㄷ) and (ㄹ) should both be ""낮은"" (low).  

Among the choices, only **B** matches: ㄱ: 높은, ㄴ: 높은, ㄷ: 낮은, ㄹ: 낮은.

### ANSWER  
B"
Kedu_Society_2,Society,0,D,D,"### Reasoning
The question asks which options are closely related to the emergence of the ""new generation"" (신세대) in Korean society during the 1990s. The 신세대 represented youth embracing post-authoritarian values, economic growth, and new cultural trends.  
- **ㄱ (냉전 질서의 강화)**: Incorrect. The 1990s saw the *end* of the Cold War, not its strengthening; this contradicts the era's context.  
- **ㄴ (물질적 풍요와 개인적 자유의 확대)**: Correct. Economic prosperity and expanded individual freedoms defined the 1990s youth culture.  
- **ㄷ (권위주의의 약화)**: Correct. The democratization after 1987 reduced authoritarian influence, aligning with 신세대 values.  
- **ㄹ (영상문화에서 문자중심 문화로의 전환)**: Incorrect. The 1990s saw a *shift toward* visual/media culture (e.g., music videos, TV), not text-centered.  
- **ㅁ (디지털 매체의 확산)**: Correct. Early internet and digital media growth in the late 1990s was central to youth trends.  

Only choices **ㄴ, ㄷ, ㅁ** are valid, matching option **D**.

### ANSWER  
D"
KIIP_tradition_138,Tradition,0,D,B,"### ANSWER
B"
KIIP_tradition_139,Tradition,0,A,A,"### ANSWER  
A"
KIIP_tradition_140,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_141,Tradition,0,B,B,"### ANSWER  
B"
PSAT_21_8,Law,0,D,A,"### Reasoning
The question asks which statement about 개인정보자기결정권 (right to personal information self-determination) is **incorrect**. 

- **Option A** claims that Article 13, Paragraph 1 violates the principle of proportionality and infringes on 개인정보자기결정권. However, **Article 13 of the Korean Constitution** pertains to the right against self-incrimination in criminal proceedings, not personal information rights. There is **no major constitutional court ruling** that declares Article 13 unconstitutional for violating 개인정보자기결정권. This makes A factually incorrect.

- **Option B** correctly reflects court rulings (e.g., 2020다228882) where public disclosure of teachers’ union membership data violated privacy rights.
- **Option C** accurately defines 개인정보자기결정권 as derived from Articles 10 and 17 of the Constitution, consistent with established jurisprudence.
- **Option D** aligns with the 2011 Constitutional Court decision (2007헌마1057) that indefinite DNA data retention violates proportionality and personal rights.

Thus, **A** is the only statement that misrepresents the legal basis and rulings.

### ANSWER
A"
PSAT_21_9,Law,0,A,C,"### Reasoning  
The question asks which statement about the South Korean president is **incorrect**.  

- **Option A** aligns with Article 72 of the Constitution, which states that the president may submit important policies (e.g., foreign affairs, national defense) to a national referendum **with the consent of the National Assembly**. This is correct.  
- **Option B** reflects the *Former Presidents Act*, which stipulates that a president removed via impeachment loses all honors except necessary security. This is accurate.  
- **Option C** claims the president alone can ""declare war and conclude peace."" However, **Article 73** of the Constitution explicitly requires the president to obtain **National Assembly consent** for declaring war and concluding peace. The option omits this critical condition, making it **incorrect**.  
- **Option D** correctly describes the president’s constitutional duty to pursue peaceful unification, affirmed by the inauguration oath (Article 70).  

Thus, **C** is the only inaccurate statement.  

### ANSWER  
C"
PSAT_21_10,Law,0,B,B,"### ANSWER  
B"
PSAT_21_11,Law,0,C,C,"### ANSWER  
C"
CSAT_geography_09_5,Geography,0,D,,[EMPTY_RESPONSE]
CSAT_geography_10_2,Geography,0,A,,[EMPTY_RESPONSE]
CSAT_geography_10_3,Geography,0,B,B,"### ANSWER  
B"
CSAT_geography_10_4,Geography,0,D,D,"### Reasoning
The question asks which student(s) correctly identified characteristics of Korea's 2010 summer based on the provided data. Key data points:
- **Temperature**: Average temperature was 24.8°C (1.3°C above normal), with 81 of 92 days warmer than average. This strongly supports **을 (tropical night occurrences increased)**, as higher temperatures—especially nighttime lows—directly correlate with more tropical nights (minimum temperature ≥25°C).
- **Precipitation**: Total rainfall was similar to normal, but **heavy rain events increased** (1-hour rainfall ≥30mm occurred 2.2 days vs. 1.4 normal). This directly matches **정 (frequency of concentrated heavy rain increased)**.
- **Solar radiation (갑)**: More rainy days (44.2 vs. normal) suggest increased cloud cover, likely *reducing* solar radiation—not increasing it. Thus, 갑 is incorrect.
- **North Pacific high (병)**: While a weak North Pacific high *could* explain increased rainfall, the question asks for **observed characteristics**, not underlying causes. 병’s statement describes a meteorological cause, not a direct observable trait, making it inappropriate for the teacher’s question.

Thus, only **을** and **정** are valid answers, corresponding to choice **D**.

### ANSWER  
D"
TK_2017_34,Textual,0,D,D,"### Reasoning
The passage explains that while statistics are used to understand reality, they do not always reflect absolute truth. It provides an example where cucumber prices (1,000 won in January, 3,000 won in February, and 2,000 won currently) lead to different interpretations depending on the chosen baseline: compared to January, prices seem to have risen sharply, while compared to February, they appear to have dropped significantly. This illustrates that statistical interpretation varies based on the reference point or criteria used. Among the choices, option D directly captures this idea—that statistics can be interpreted differently depending on how criteria are set. Option A contradicts the passage’s caution about statistics not being absolute. Option B overstates by calling such statistics ""meaningless,"" which the passage does not claim. Option C focuses only on the ability to measure price changes, missing the core point about interpretation variability.

### ANSWER  
D"
TK_2017_35,Textual,0,B,B,"### ANSWER
B"
TK_2017_36,Textual,0,C,C,"### ANSWER
C"
TK_2017_37,Textual,0,A,A,"### ANSWER  
A"
KHB_66_39,History,0,C,C,"### ANSWER
C"
KHB_66_40,History,0,C,C,"### ANSWER
C"
KHB_66_41,History,0,D,,[EMPTY_RESPONSE]
KHB_66_42,History,0,B,B,"### ANSWER  
B"
KIIP_tradition_142,Tradition,0,D,D,"### Reasoning
The question asks about the organization formed after graduation to maintain connections in Korean culture. Among the choices:
- A: 학연회 (academic connection meeting) is less common and not standard for general alumni.
- B: 지연회 (delayed meeting) is not a recognized term for alumni gatherings.
- C: 향우회 (hometown friendship meeting) typically refers to regional or hometown groups, not school-based.
- D: 동문회 (alumni association) is the standard term for groups formed by graduates of the same school to keep in touch and organize meetings.

Thus, 동문회 is the correct and widely used term.

### ANSWER  
D"
KIIP_tradition_143,Tradition,0,B,A,"### ANSWER  
A"
KIIP_tradition_144,Tradition,0,C,C,"### Reasoning
In Korean society, strong alumni networks are particularly notable from high school and university years. These connections often lead to mutual support in career and social life. While elementary and middle school ties exist, they are less influential compared to the more formalized networks from high school or university. University alumni associations are especially active in professional and social contexts.

### ANSWER
C"
KIIP_tradition_145,Tradition,0,A,A,"### ANSWER  
A"
KIIP_tradition_146,Tradition,0,A,A,"### ANSWER  
A"
KIIP_tradition_147,Tradition,0,B,A,"### Reasoning
The question asks about the core meaning of ""효"" (filial piety) in Korean culture. ""효"" is a Confucian concept centered on respect, obedience, and care specifically for one's own parents. While Korean culture emphasizes respect for all elders, ""효"" uniquely refers to the duty toward one's direct parents, not all seniors. Choice A correctly identifies this focus, whereas B describes a broader respect for elders (related to ""경례"" or general etiquette), not the specific essence of ""효"".

### ANSWER  
A"
KIIP_tradition_148,Tradition,0,B,A,"### ANSWER  
A"
KIIP_tradition_149,Tradition,0,A,A,"### ANSWER  
A"
KIIP_society_7,Society,0,A,B,"### ANSWER  
B"
KIIP_society_8,Society,0,A,A,"### ANSWER  
A"
KIIP_society_9,Society,0,A,A,"### Reasoning
한국에서 태극기를 집에 달아두는 날은 주로 국가적 의미가 있는 날이다. 국경일(예: 광복절, 개천절)이나 국가기념일(예: 삼일절)에 국민들은 애국심을 표현하기 위해 태극기를 게양한다. 개인 행사(생일, 결혼기념일)나 외국 휴일(크리스마스), 민간 전통 명절(설날, 추석)에는 태극기보다는 다른 장식이나 상징이 더 흔하다.

### ANSWER  
A"
KIIP_society_10,Society,0,B,B,"### ANSWER  
B"
Kedu_Society_3,Society,0,A,B,"### ANSWER  
B"
Kedu_Society_4,Society,0,D,C,"### ANSWER
C"
Kedu_Society_5,Society,0,B,,[EMPTY_RESPONSE]
Kedu_Society_6,Society,0,A,A,"### Reasoning
The question asks which option is **not** a recent socio-cultural phenomenon in Korean society.  

- **Option A** claims the screen quota system (스크린쿼터제) was abolished due to Korean film development. However, South Korea's screen quota system has **not** been abolished; it remains in place (though reduced over time). Recent discussions involve potential adjustments, but no abolition has occurred. Thus, this statement is factually incorrect and does not reflect a real phenomenon.  
- **Option B** describes increased smartphone-based cultural experiments, which aligns with trends like digital art and social media content creation. This is a valid phenomenon.  
- **Option C** refers to OSMU (원소스 멀티유즈) based on webtoons/literature, which is highly active in Korea (e.g., dramas, games adapted from popular webtoons). This is accurate.  
- **Option D** notes increased leisure activities due to the 5-day workweek. South Korea expanded the 5-day system in public sectors and many companies, leading to more cultural participation. This is a recognized trend.  

Only **A** describes a non-existent development.

### ANSWER
A"
KIIP_tradition_150,Tradition,0,A,A,"### Reasoning
한국에서 높임말(존댓말)은 상대에게 예의를 표하거나 존중을 표현할 때 사용됩니다. 공적인 모임(회의 등)에서는 공식적인 상황이므로 반드시 높임말을 사용합니다. 또한 나이가 많은 사람에게는 사적 모임에서도 높임말을 사용하는 것이 일반적인 예의입니다. 반면, 친구와 같은 사적 모임이나 나이가 적은 사람에게는 보통 반말을 사용합니다. 따라서 올바른 선택지는 공적인 모임이나 나이가 많은 사람에게 높임말을 사용하는 경우입니다.

### ANSWER
A"
KIIP_tradition_151,Tradition,0,A,A,"### ANSWER  
A"
KIIP_tradition_152,Tradition,0,A,A,"### Reasoning
한국 문화에서 '절'은 존중과 감사의 뜻을 담은 깊은 인사로, 주로 명절(설, 추석), 결혼식, 장례식 등 중요한 행사에서 부모나 어른, 유족 등에게 하는 경우가 많다. 사적인 모임이나 공식 회의에서는 일반적인 인사나 경의를 표하지만, 깊은 절은 위의 특별한 상황에 해당한다. 따라서 가장 적절한 선택지는 A이다.

### ANSWER  
A"
KIIP_tradition_153,Tradition,0,B,B,"### ANSWER  
B"
PSE_history_20_5,History,0,D,A,"### ANSWER  
A"
PSE_history_20_6,History,0,B,A,"### ANSWER
A"
PSE_history_20_7,History,0,A,,[EMPTY_RESPONSE]
PSE_history_20_8,History,0,D,,[EMPTY_RESPONSE]
KIIP_society_11,Society,0,C,C,"### ANSWER
C"
KIIP_society_12,Society,0,C,C,"### ANSWER
C"
KIIP_society_13,Society,0,C,A,"### ANSWER  
A"
KIIP_society_14,Society,0,B,B,"### ANSWER  
B"
KHB_66_43,History,0,C,C,"### ANSWER
C"
KHB_66_44,History,0,D,D,"### Reasoning
The question refers to an island at Korea's easternmost point declared as Korean territory by Imperial Decree No. 41 of 1900. This decree specifically formalized Korea's sovereignty over **Dokdo**. Among the choices, **D** correctly identifies the island as one where **An Yong-bok** (안용복) historically traveled to Japan to assert and confirm Korean territorial claims over islands like Dokdo in the late 17th century. The other options relate to unrelated historical events:  
- **A** refers to Jeong Yak-jeon (scholar, not tied to 1900 decree).  
- **B** refers to Hamel's drift (17th century, unrelated to Dokdo).  
- **C** refers to Lee Jong-mu's expedition (15th century, targeted Tsushima, not Dokdo).  

Only **D** aligns with the historical context of Dokdo and the 1900 decree.

### ANSWER  
D"
KHB_66_45,History,0,A,A,"### ANSWER  
A"
KHB_66_47,History,0,A,C,"### ANSWER
C"
Kedu_Society_7,Society,0,B,B,"### Reasoning
The question asks which effect of industrialization in Korea since the 1960s is **not observable**.  

- **Option A** reflects urbanization, a well-documented outcome as rural populations migrated to cities for factory jobs. This is observable.  
- **Option B** claims the gap between large enterprises and SMEs (""부익부 빈익빈 현상"") eased. Historically, Korea’s industrialization strengthened chaebols, *widening* disparities—SMEs remained vulnerable. This easing did **not** occur, making it unobservable.  
- **Option C** correctly notes the sharp decline in agricultural/fishery workers due to industrialization. This is observable.  
- **Option D** aligns with the 1970s consumer boom (e.g., appliances), changing household consumption. This is observable.  

Thus, **B** is the least accurate description.  

### ANSWER  
B"
Kedu_Society_8,Society,0,D,D,"### Reasoning:
The question asks which statement about Korea's baby boom generation is correct.  
- Option A is incorrect because Korea's baby boomers resulted from post-war population growth, not specific government childbirth encouragement policies (which came later to *reduce* birth rates).  
- Option B is inaccurate; Korean baby boomers are generally defined as those born **between 1955 and 1963** (post-Korean War), not 1946–1954.  
- Option C is false; college enrollment rates exceeding 60% and ""education inflation"" concerns emerged in the **1990s–2000s**, affecting later generations (Gen X/Y), not baby boomers.  
- Option D is correct: Born during high birth-rate years (1950s–1960s), this large cohort faced intense competition in education and employment.  

### ANSWER  
D"
Kedu_Society_9,Society,0,A,A,"### Reasoning
The question asks which phenomenon is **not** a result of increased smartphone and internet usage in Korean society.  
- **Option B** (two-way communication activation) is a direct result, as social media and messaging apps enable interactive communication.  
- **Option C** (increase in remote workers) aligns with trends like telecommuting enabled by internet connectivity.  
- **Option D** (active foreign contact) reflects global communication and cultural exchange via the internet.  
- **Option A** (worsening environmental pollution) is **not** a direct or typical social phenomenon caused by smartphone/internet usage. While e-waste or energy use could relate, it is not a primary societal outcome highlighted in this context, making it the incorrect association.

### ANSWER  
A"
Kedu_Society_10,Society,0,C,C,"### Reasoning:
- Option A: 경성을 서울로 개칭한 것은 1945년이다.  
  1945년 광복 이후 서울로 명칭이 바뀌었으므로 맞음.  
- Option B: 지하철 첫 개통은 1974년으로 정확함.  
- Option C: 서울 정도(定都) 600년은 1994년(1394년 기준)이어야 하며, 1992년은 오류.  
- Option D: 2013년 기준 서울에는 25개 자치구가 존재함.  

따라서 옳지 않은 것은 C.

### ANSWER  
C"
KIIP_society_15,Society,0,B,B,"### ANSWER  
B"
KIIP_society_16,Society,0,B,B,"### ANSWER  
B"
KIIP_society_17,Society,0,C,C,"### ANSWER
C"
KIIP_society_18,Society,0,A,A,"### ANSWER  
A"
KIIP_society_19,Society,0,A,A,"### ANSWER  
A"
KIIP_society_20,Society,0,A,A,"### ANSWER
A"
KIIP_society_21,Society,0,A,A,"### ANSWER  
A"
KIIP_society_22,Society,0,A,A,"### ANSWER  
A"
KIIP_society_23,Society,0,B,B,"### ANSWER  
B"
KIIP_society_24,Society,0,C,C,"### ANSWER
C"
KIIP_society_25,Society,0,D,D,"### ANSWER
D"
KIIP_society_26,Society,0,D,D,"### ANSWER
D"
KIIP_society_27,Society,0,D,D,"### ANSWER
D"
KIIP_society_28,Society,0,C,C,"### ANSWER  
C"
KIIP_society_29,Society,0,C,C,"### ANSWER
C"
KIIP_society_30,Society,0,A,A,"### ANSWER
A"
KIIP_society_31,Society,0,D,D,"### ANSWER
D"
KIIP_society_32,Society,0,C,C,"### ANSWER  
C"
KIIP_society_33,Society,0,D,D,"### ANSWER
D"
KIIP_society_34,Society,0,B,B,"### ANSWER  
B"
CSAT_korean_19_2,Functional,0,C,,[EMPTY_RESPONSE]
CSAT_korean_19_3,Functional,0,A,E,"### ANSWER
E"
